*N,acc_svm,acc_tree,acc_nsc,acc_naive_bayes,groups
1,0.642857142857,0.404761904762,0.547619047619,0.642857142857,Pep1
1,0.555555555556,0.65873015873,0.563492063492,0.666666666667,Pep2
1,0.746031746032,0.595238095238,0.793650793651,0.746031746032,Pep3
1,0.690476190476,0.595238095238,0.738095238095,0.642857142857,Pep4
1,0.650793650794,0.642857142857,0.452380952381,0.650793650794,Pep5
1,0.642857142857,0.595238095238,0.452380952381,0.507936507937,Pep6
1,0.746031746032,0.746031746032,0.650793650794,0.793650793651,Pep7
1,0.746031746032,0.650793650794,0.642857142857,0.738095238095,Pep8
1,0.698412698413,0.746031746032,0.698412698413,0.698412698413,Pep9
1,0.698412698413,0.65873015873,0.396825396825,0.746031746032,Pep10
1,0.698412698413,0.698412698413,0.801587301587,0.801587301587,Pep11
1,0.746031746032,0.698412698413,0.746031746032,0.746031746032,Pep12
1,0.746031746032,0.603174603175,0.595238095238,0.650793650794,Pep13
1,0.698412698413,0.698412698413,0.301587301587,0.301587301587,Pep14
1,0.746031746032,0.603174603175,0.746031746032,0.698412698413,Pep15
1,0.698412698413,0.555555555556,0.539682539683,0.587301587302,Pep16
1,0.698412698413,0.555555555556,0.349206349206,0.587301587302,Pep17
2,0.746031746032,0.706349206349,0.460317460317,0.611111111111,Pep1,Pep2
2,0.698412698413,0.555555555556,0.746031746032,0.746031746032,Pep1,Pep3
2,0.642857142857,0.452380952381,0.690476190476,0.642857142857,Pep1,Pep4
2,0.603174603175,0.595238095238,0.5,0.595238095238,Pep1,Pep5
2,0.642857142857,0.603174603175,0.595238095238,0.746031746032,Pep1,Pep6
2,0.650793650794,0.555555555556,0.650793650794,0.698412698413,Pep1,Pep7
2,0.746031746032,0.555555555556,0.642857142857,0.690476190476,Pep1,Pep8
2,0.698412698413,0.603174603175,0.650793650794,0.698412698413,Pep1,Pep9
2,0.642857142857,0.801587301587,0.547619047619,0.690476190476,Pep1,Pep10
2,0.698412698413,0.547619047619,0.746031746032,0.746031746032,Pep1,Pep11
2,0.746031746032,0.698412698413,0.746031746032,0.746031746032,Pep1,Pep12
2,0.595238095238,0.507936507937,0.547619047619,0.595238095238,Pep1,Pep13
2,0.642857142857,0.404761904762,0.547619047619,0.444444444444,Pep1,Pep14
2,0.698412698413,0.603174603175,0.746031746032,0.698412698413,Pep1,Pep15
2,0.698412698413,0.603174603175,0.436507936508,0.642857142857,Pep1,Pep16
2,0.698412698413,0.555555555556,0.444444444444,0.595238095238,Pep1,Pep17
2,0.793650793651,0.507936507937,0.603174603175,0.801587301587,Pep2,Pep3
2,0.595238095238,0.555555555556,0.547619047619,0.65873015873,Pep2,Pep4
2,0.507936507937,0.547619047619,0.563492063492,0.563492063492,Pep2,Pep5
2,0.5,0.547619047619,0.404761904762,0.507936507937,Pep2,Pep6
2,0.698412698413,0.650793650794,0.507936507937,0.706349206349,Pep2,Pep7
2,0.603174603175,0.603174603175,0.650793650794,0.706349206349,Pep2,Pep8
2,0.746031746032,0.603174603175,0.555555555556,0.611111111111,Pep2,Pep9
2,0.555555555556,0.603174603175,0.563492063492,0.714285714286,Pep2,Pep10
2,0.746031746032,0.603174603175,0.611111111111,0.761904761905,Pep2,Pep11
2,0.746031746032,0.547619047619,0.603174603175,0.698412698413,Pep2,Pep12
2,0.603174603175,0.611111111111,0.507936507937,0.706349206349,Pep2,Pep13
2,0.555555555556,0.65873015873,0.563492063492,0.563492063492,Pep2,Pep14
2,0.793650793651,0.603174603175,0.555555555556,0.650793650794,Pep2,Pep15
2,0.555555555556,0.555555555556,0.507936507937,0.555555555556,Pep2,Pep16
2,0.603174603175,0.555555555556,0.507936507937,0.603174603175,Pep2,Pep17
