"","presence_in_folds_and_repetitions","acc","signature"
"1",0.1,0.9,"P00330_ADH1, P00489_GPB, P02769_BSA, P05386_RPLP1, A0A087WVW2_IGHG3, CON__P00761"
"2",0.2,0.9,"P00330_ADH1, CON__P00761"
"3",0.3,0.886666666666667,"P00330_ADH1, CON__P00761"
"4",0.4,0.826666666666667,"P00330_ADH1"
"5",0.5,0.826666666666667,"P00330_ADH1"
"6",0.6,0.816666666666667,"P00330_ADH1"
"7",0.7,0.82,"P00330_ADH1"
"8",0.8,0.826666666666667,"P00330_ADH1"
"9",0.9,0.8,"P00330_ADH1"
"10",1,0.826666666666667,"P00330_ADH1"
